vn_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,num_running_pn_nodes,event_id,event_type,pn_available_resource,pn_node_available_resource,pn_edge_available_resource,vn_id,node_slots,edge_paths,vn_cost,vn_revenue,vn_rc_ratio,vn_time_cost,vn_time_revenue,vn_time_rc_ratio,result,description,place_result,route_result,early_rejection
382,356,171,167143,260254,81104750.46108133,125299918.98551887,100,747,1,30612,3800,26812,381,"{4: 96, 3: 76, 2: 86, 0: 28, 1: 46}","{(3, 4): [76, 96], (2, 3): [86, 80, 76], (0, 2): [28, 48, 86], (0, 3): [28, 58, 88, 76], (0, 4): [28, 75, 96], (1, 0): [46, 58, 28], (1, 2): [46, 11, 96, 86]}",690,410,0.5942028985507246,29457.399337369778,17503.672070031316,25.367640681204808,True,Success,False,False,False
383,357,172,167508,260772,81462961.3560775,125808284.03649977,100,748,1,30094,3624,26470,382,"{3: 8, 0: 19, 1: 67, 2: 9, 4: 82}","{(0, 3): [19, 8], (1, 0): [67, 19], (2, 0): [9, 19], (2, 1): [9, 19, 67], (2, 3): [9, 19, 8], (4, 0): [82, 22, 19], (4, 2): [82, 58, 71, 9]}",518,365,0.7046332046332047,508365.0509808907,358210.8949961875,691.5268243169643,True,Success,False,False,False
383,357,171,167508,260772,81462961.3560775,125808284.03649977,100,749,0,30803,3832,26971,352,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
383,357,170,167508,260772,81462961.3560775,125808284.03649977,100,750,0,31493,3988,27505,381,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
384,358,171,167611,260901,81534269.17249605,125897591.88424726,100,751,1,31364,3911,27453,383,"{0: 93, 1: 95}","{(1, 0): [95, 22, 93]}",129,103,0.7984496124031008,89307.84774749052,71307.81641853895,552.7737706863484,True,Success,False,False,False
384,358,171,167611,260901,81534269.17249605,125897591.88424726,100,752,0,31923,4048,27875,346,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
384,358,171,167611,260901,81534269.17249605,125897591.88424726,100,753,0,33290,4370,28920,379,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
385,359,172,168505,262422,82008845.39099312,126705008.47075066,100,754,1,31769,4009,27760,384,"{5: 81, 8: 1, 7: 24, 1: 28, 2: 0, 4: 23, 6: 34, 3: 46, 0: 48}","{(7, 5): [24, 81], (7, 8): [24, 9, 1], (2, 7): [0, 67, 31, 24], (4, 1): [23, 13, 81, 28], (4, 5): [23, 40, 81], (4, 8): [23, 40, 1], (6, 1): [34, 28], (6, 2): [34, 6, 1, 0], (6, 5): [34, 25, 81], (6, 7): [34, 28, 24], (3, 2): [46, 5, 53, 0], (3, 5): [46, 49, 81], (0, 3): [48, 25, 46], (0, 4): [48, 31, 23], (0, 8): [48, 19, 1]}",1521,894,0.5877712031558185,807416.5865034056,474576.2184970707,312.0159227462661,True,Success,False,False,False
385,359,171,168505,262422,82008845.39099312,126705008.47075066,100,755,0,32745,4257,28488,362,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
386,360,172,169269,263601,82197419.43553597,126996014.7515308,100,756,1,31566,4014,27552,385,"{6: 68, 0: 5, 2: 10, 7: 11, 5: 39, 1: 97, 3: 17, 4: 1}","{(2, 6): [10, 68], (7, 0): [11, 46, 5], (5, 2): [39, 68, 10], (5, 6): [39, 68], (5, 7): [39, 68, 11], (1, 0): [97, 10, 5], (1, 6): [97, 68], (1, 7): [97, 46, 11], (3, 1): [17, 13, 97], (3, 2): [17, 10], (3, 5): [17, 49, 39], (3, 6): [17, 47, 68], (3, 7): [17, 49, 68, 11], (4, 0): [1, 76, 53, 5], (4, 1): [1, 9, 97], (4, 3): [1, 76, 17], (4, 7): [1, 11]}",1179,764,0.6480067854113656,291006.2807801315,188574.0445428503,159.94405813642942,True,Success,False,False,False
387,361,173,169374,263706,82248274.41928053,127046869.73527536,100,757,1,31461,3933,27528,386,"{0: 31, 1: 15}","{(1, 0): [15, 31]}",105,105,1.0,50854.98374455521,50854.98374455521,484.33317851957344,True,Success,False,True,False
388,362,174,169496,263860,82307074.77395083,127121093.1337936,100,758,1,31307,3843,27464,387,"{0: 2, 1: 30}","{(1, 0): [30, 4, 2]}",154,122,0.7922077922077922,74223.39851825243,58800.354670303874,381.82048487210307,True,Success,False,False,False
389,363,175,169911,264504,82575276.33779542,127537290.25937413,100,759,1,30663,3613,27050,388,"{5: 77, 4: 67, 3: 89, 0: 11, 2: 74, 1: 16}","{(3, 4): [89, 26, 8, 67], (3, 5): [89, 17, 77], (0, 4): [11, 1, 0, 67], (2, 4): [74, 48, 67], (1, 5): [16, 77]}",644,415,0.6444099378881988,416197.12558052456,268201.56384459266,416.4620556593054,True,Success,False,False,False
389,363,175,169911,264504,82575276.33779542,127537290.25937413,100,760,0,32317,3944,28373,372,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
390,364,176,170733,266070,83245909.40067138,128814919.67113051,100,761,1,30751,3683,27068,389,"{5: 45, 1: 8, 2: 64, 4: 38, 6: 80, 7: 31, 0: 16, 3: 57}","{(4, 5): [38, 3, 45], (6, 1): [80, 54, 98, 8], (6, 2): [80, 60, 64], (6, 4): [80, 10, 19, 38], (6, 5): [80, 17, 45], (7, 2): [31, 90, 64], (7, 6): [31, 85, 39, 80], (0, 4): [16, 77, 38], (0, 5): [16, 77, 45], (0, 7): [16, 51, 31], (3, 1): [57, 47, 42, 8], (3, 2): [57, 20, 64], (3, 6): [57, 82, 80], (3, 7): [57, 51, 31]}",1566,822,0.524904214559387,1277629.4117563823,670633.0628759555,428.2458894482474,True,Success,False,False,False
391,365,177,171132,266763,83249249.18465713,128820720.34857944,100,762,1,30058,3495,26563,390,"{0: 32, 3: 94, 4: 9, 2: 14, 1: 60}","{(3, 0): [94, 98, 32], (2, 0): [14, 76, 96, 32], (2, 3): [14, 94], (2, 4): [14, 10, 9], (1, 2): [60, 74, 82, 14], (1, 4): [60, 7, 71, 9]}",693,399,0.5757575757575758,5800.6774489210875,3339.783985742444,4.819313110739458,True,Success,False,False,False
392,366,178,171642,267605,83536874.31711504,129295583.80255897,100,763,1,29216,3280,25936,391,"{0: 75, 5: 64, 3: 38, 4: 51, 1: 55, 2: 97}","{(3, 0): [38, 19, 75], (3, 5): [38, 90, 64], (4, 0): [51, 47, 97, 75], (1, 0): [55, 46, 75], (1, 3): [55, 77, 38], (2, 0): [97, 75], (2, 1): [97, 77, 55], (2, 3): [97, 44, 38], (2, 5): [97, 4, 93, 64]}",842,510,0.6057007125890737,474863.4539795401,287625.1324579162,341.59754448683634,True,Success,False,False,False
392,366,178,171642,267605,83536874.31711504,129295583.80255897,100,764,0,29909,3468,26441,390,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
392,366,178,171642,267605,83536874.31711504,129295583.80255897,100,765,0,30097,3571,26526,357,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
393,367,179,172749,269588,85152236.49116941,132189227.15499783,100,766,1,28114,3205,24909,392,"{1: 63, 3: 37, 2: 43, 8: 52, 0: 53, 6: 61, 4: 65, 5: 72, 7: 35}","{(3, 1): [37, 63], (2, 1): [43, 63], (8, 2): [52, 63, 43], (8, 3): [52, 63, 37], (0, 2): [53, 16, 92, 43], (0, 3): [53, 76, 37], (6, 0): [61, 0, 53], (6, 1): [61, 5, 63], (6, 2): [61, 79, 92, 43], (6, 8): [61, 0, 52], (4, 2): [65, 23, 33, 43], (4, 3): [65, 5, 61, 37], (5, 0): [72, 79, 53], (5, 1): [72, 41, 63], (5, 2): [72, 87, 63, 43], (5, 3): [72, 37], (5, 8): [72, 83, 52], (7, 0): [35, 1, 79, 53], (7, 4): [35, 1, 66, 65], (7, 6): [35, 83, 61], (7, 8): [35, 78, 52]}",1983,1107,0.5582450832072617,2893643.3524388582,1615362.1740543703,814.6052314948918,True,Success,False,False,False
394,368,180,172875,269786,85159410.92453483,132200501.26457205,100,767,1,27916,3115,24801,393,"{0: 60, 1: 94}","{(1, 0): [94, 22, 7, 60]}",198,126,0.6363636363636364,11274.109574235872,7174.433365422828,36.234511946579936,True,Success,False,True,False
395,369,181,173308,270486,85673996.56988919,133032394.91756988,100,768,1,27216,2905,24311,394,"{0: 20, 1: 71, 4: 21, 5: 30, 2: 4, 3: 78}","{(4, 0): [21, 82, 20], (4, 1): [21, 7, 71], (5, 0): [30, 54, 20], (5, 1): [30, 7, 71], (5, 4): [30, 7, 21], (2, 4): [4, 90, 33, 21], (3, 0): [78, 14, 20]}",700,433,0.6185714285714285,831893.6529978224,514585.64535436727,735.122350506239,True,Success,False,False,False
395,369,181,173308,270486,85673996.56988919,133032394.91756988,100,769,0,28161,3079,25082,353,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
395,369,181,173308,270486,85673996.56988919,133032394.91756988,100,770,0,28516,3216,25300,378,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
395,369,181,173308,270486,85673996.56988919,133032394.91756988,100,771,0,28714,3306,25408,393,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
396,370,182,173511,270867,85685638.35736564,133054244.77485326,100,772,1,28333,3214,25119,395,"{0: 46, 2: 53, 1: 98}","{(2, 0): [53, 97, 46], (1, 0): [98, 94, 22, 46], (1, 2): [98, 94, 0, 53]}",381,203,0.5328083989501312,21849.857283377532,11641.787476445248,30.555872641588575,True,Success,False,False,False
397,371,183,173742,271215,85757034.19877186,133161802.14632238,100,773,1,27985,3100,24885,396,"{0: 14, 1: 50, 2: 59, 3: 35}","{(1, 0): [50, 41, 14], (2, 1): [59, 92, 50], (3, 1): [35, 78, 50]}",348,231,0.6637931034482759,107557.37146912189,71395.84140622747,205.16046381099846,True,Success,False,False,False
397,371,183,173742,271215,85757034.19877186,133161802.14632238,100,774,0,29297,3393,25904,376,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
397,371,182,173742,271215,85757034.19877186,133161802.14632238,100,775,0,29678,3485,26193,395,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
398,372,183,174320,272148,85762160.1789389,133170076.43610756,100,776,1,28745,3262,25483,397,"{6: 6, 4: 0, 2: 9, 3: 79, 1: 44, 0: 14, 5: 29}","{(3, 4): [79, 50, 0], (3, 6): [79, 1, 6], (1, 2): [44, 97, 9], (1, 4): [44, 4, 29, 0], (1, 6): [44, 34, 6], (0, 2): [14, 10, 9], (0, 4): [14, 94, 0], (0, 6): [14, 78, 6], (5, 0): [29, 66, 14], (5, 4): [29, 0], (5, 6): [29, 78, 6]}",933,578,0.6195069667738478,8274.28978518063,5125.980167025085,5.494083780305557,True,Success,False,False,False
398,372,182,174320,272148,85762160.1789389,133170076.43610756,100,777,0,29678,3485,26193,397,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
398,372,182,174320,272148,85762160.1789389,133170076.43610756,100,778,0,30857,3728,27129,385,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
399,373,183,175043,273280,87474179.66871554,135850582.74651858,100,779,1,29725,3463,26262,398,"{1: 17, 3: 47, 6: 49, 4: 56, 5: 76, 7: 80, 2: 12, 0: 3}","{(3, 1): [47, 17], (4, 6): [56, 17, 49], (5, 1): [76, 17], (5, 6): [76, 17, 49], (7, 3): [80, 10, 47], (7, 5): [80, 76], (7, 6): [80, 82, 49], (2, 1): [12, 13, 17], (2, 3): [12, 56, 47], (2, 5): [12, 51, 76], (0, 1): [3, 45, 17], (0, 2): [3, 33, 12], (0, 6): [3, 22, 82, 49], (0, 7): [3, 64, 82, 80]}",1132,723,0.6386925795053003,2680506.3104110165,1712019.4897766476,1512.3847082832576,True,Success,False,False,False
400,374,184,175744,274557,87676812.53421454,136219715.65556598,100,780,1,28448,3203,25245,399,"{3: 40, 7: 1, 5: 66, 6: 39, 1: 18, 2: 32, 4: 25, 0: 46}","{(6, 3): [39, 58, 40], (6, 7): [39, 23, 16, 1], (1, 3): [18, 42, 40], (1, 7): [18, 41, 79, 1], (2, 1): [32, 42, 18], (2, 6): [32, 39], (2, 7): [32, 30, 76, 1], (4, 1): [25, 79, 50, 18], (4, 3): [25, 58, 40], (4, 5): [25, 20, 14, 66], (0, 3): [46, 97, 40], (0, 4): [46, 25]}",1277,701,0.5489428347689899,369132.9090474092,202632.8654990085,158.6788296781586,True,Success,False,False,False
401,375,185,176253,275215,87684783.86146215,136230020.4361729,100,781,1,27790,2961,24829,400,"{1: 79, 3: 50, 0: 61, 4: 88, 6: 94, 5: 21, 2: 37}","{(0, 1): [61, 79], (0, 3): [61, 18, 50], (4, 3): [88, 79, 50], (6, 0): [94, 76, 61], (6, 1): [94, 48, 79], (5, 0): [21, 61], (5, 3): [21, 50], (2, 1): [37, 50, 79], (2, 3): [37, 50]}",658,509,0.7735562310030395,10304.78060691412,7971.327247597702,12.114479099692556,True,Success,False,False,False
402,376,186,176583,275663,87713984.68993153,136269662.77300406,100,782,1,27342,2789,24553,401,"{2: 9, 3: 14, 0: 92, 4: 71, 1: 73}","{(3, 2): [14, 10, 9], (0, 2): [92, 94, 9], (4, 2): [71, 9], (1, 3): [73, 14], (1, 4): [73, 54, 7, 71]}",448,330,0.7366071428571429,39642.336831160916,29200.828469381926,65.18042069058467,True,Success,False,False,False
402,376,185,176583,275663,87713984.68993153,136269662.77300406,100,783,0,28000,3031,24969,400,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
403,377,186,177261,276694,87885621.14392021,136530661.56955618,100,784,1,26969,2772,24197,402,"{4: 90, 0: 44, 6: 65, 2: 29, 5: 60, 1: 94, 3: 88}","{(0, 4): [44, 90], (6, 4): [65, 90], (2, 6): [29, 66, 65], (5, 0): [60, 34, 44], (5, 2): [60, 80, 29], (5, 4): [60, 7, 90], (5, 6): [60, 7, 54, 65], (1, 2): [94, 29], (1, 4): [94, 22, 90], (1, 5): [94, 98, 13, 60], (1, 6): [94, 30, 65], (3, 6): [88, 30, 65]}",1031,678,0.6576139670223085,260998.79655212222,171636.4539886895,166.47570706953394,True,Success,False,False,False
404,378,187,177567,277214,87969220.05058181,136672725.07107264,100,785,1,26449,2622,23827,403,"{4: 39, 2: 32, 0: 49, 1: 83, 3: 0}","{(1, 0): [83, 58, 39, 49], (1, 2): [83, 94, 98, 32], (1, 4): [83, 61, 39], (3, 1): [0, 83]}",520,306,0.5884615384615385,142063.50151645383,83598.90666160552,160.76712819539523,True,Success,False,False,False
405,378,187,177567,277214,87969220.05058181,136672725.07107264,100,786,1,26449,2622,23827,404,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
406,378,187,177567,277214,87969220.05058181,136672725.07107264,100,787,1,26449,2622,23827,405,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
407,379,188,177748,277430,88053635.85721065,136773464.37622085,100,788,1,26233,2518,23715,406,"{0: 3, 1: 10, 2: 98}","{(1, 0): [10, 47, 3], (2, 1): [98, 10]}",216,181,0.8379629629629629,100739.30514822292,84415.80662883494,390.81391957793954,True,Success,False,False,False
408,380,189,177868,277550,88072313.35602878,136792141.87503898,100,789,1,26113,2442,23671,407,"{0: 97, 1: 53}","{(1, 0): [53, 97]}",120,120,1.0,18677.498818126685,18677.498818126685,155.64582348438904,True,Success,False,True,False
408,380,189,177868,277550,88072313.35602878,136792141.87503898,100,790,0,26561,2614,23947,401,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
408,380,188,177868,277550,88072313.35602878,136792141.87503898,100,791,0,27759,2896,24863,368,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
408,380,188,177868,277550,88072313.35602878,136792141.87503898,100,792,0,29280,3257,26023,384,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
409,381,189,178632,279012,88210284.44906056,137056165.09233278,100,793,1,27818,3019,24799,408,"{7: 4, 3: 9, 4: 34, 6: 44, 2: 1, 0: 5, 5: 11, 1: 27}","{(4, 7): [34, 44, 4], (6, 7): [44, 4], (2, 7): [1, 36, 4], (0, 2): [5, 53, 76, 1], (0, 3): [5, 10, 9], (0, 4): [5, 46, 97, 34], (0, 6): [5, 65, 44], (5, 0): [11, 68, 5], (5, 2): [11, 1], (5, 4): [11, 28, 34], (5, 6): [11, 46, 97, 44], (1, 2): [27, 53, 0, 1], (1, 3): [27, 25, 84, 9], (1, 5): [27, 25, 46, 11], (1, 6): [27, 54, 20, 44]}",1462,764,0.5225718194254446,264023.2172937919,137971.09303177634,94.37147266195373,True,Success,False,False,False
410,382,190,179197,279977,88348605.59531395,137292412.7138098,100,794,1,26853,2812,24041,409,"{3: 25, 4: 46, 5: 47, 1: 21, 2: 23, 0: 54, 6: 93}","{(5, 3): [47, 25], (1, 3): [21, 7, 55, 25], (1, 5): [21, 57, 47], (2, 1): [23, 33, 21], (2, 3): [23, 16, 25], (2, 4): [23, 2, 5, 46], (0, 3): [54, 16, 25], (0, 5): [54, 74, 47], (6, 1): [93, 82, 21], (6, 3): [93, 4, 58, 25], (6, 4): [93, 22, 46], (6, 5): [93, 51, 47]}",965,565,0.5854922279792746,236247.62147702125,138321.1462533855,143.3379753921093,True,Success,False,False,False
411,383,191,179592,280479,88388655.09960344,137343311.07116,100,795,1,26351,2630,23721,410,"{0: 28, 2: 24, 4: 48, 1: 75, 3: 81}","{(2, 0): [24, 28], (4, 0): [48, 28], (4, 2): [48, 31, 24], (1, 2): [75, 19, 24], (3, 0): [81, 28], (3, 4): [81, 25, 48]}",502,395,0.7868525896414342,50898.35735019114,40049.50428949302,79.77988902289447,True,Success,False,True,False
411,383,190,179592,280479,88388655.09960344,137343311.07116,100,796,0,26699,2744,23955,396,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
412,384,191,179978,281093,88437773.2277325,137421441.9796347,100,797,1,26085,2539,23546,411,"{1: 82, 0: 96, 2: 29, 5: 36, 3: 94, 4: 28}","{(5, 1): [36, 99, 82], (3, 1): [94, 14, 82], (4, 0): [28, 11, 96], (4, 2): [28, 75, 96, 29], (4, 3): [28, 48, 94]}",614,386,0.6286644951140065,78130.90847470841,49118.12812905122,79.99695135024628,True,Success,False,False,False
413,384,191,179978,281093,88437773.2277325,137421441.9796347,100,798,1,26085,2539,23546,412,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
414,384,191,179978,281093,88437773.2277325,137421441.9796347,100,799,1,26085,2539,23546,413,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
414,384,190,179978,281093,88437773.2277325,137421441.9796347,100,800,0,26190,2620,23570,386,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
414,384,190,179978,281093,88437773.2277325,137421441.9796347,100,801,0,26344,2710,23634,387,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
414,384,189,179978,281093,88437773.2277325,137421441.9796347,100,802,0,26464,2786,23678,407,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
414,384,189,179978,281093,88437773.2277325,137421441.9796347,100,803,0,26593,2863,23730,383,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
414,384,188,179978,281093,88437773.2277325,137421441.9796347,100,804,0,26967,2984,23983,360,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
414,384,187,179978,281093,88437773.2277325,137421441.9796347,100,805,0,28244,3244,25000,399,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
415,384,187,179978,281093,88437773.2277325,137421441.9796347,100,806,1,28244,3244,25000,414,{},{},0,0,0.0,0.0,0.0,0.0,False,Place Failure,False,True,False
415,384,187,179978,281093,88437773.2277325,137421441.9796347,100,807,0,29275,3503,25772,402,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
415,384,187,179978,281093,88437773.2277325,137421441.9796347,100,808,0,29275,3503,25772,404,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
415,384,187,179978,281093,88437773.2277325,137421441.9796347,100,809,0,29777,3685,26092,410,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
416,385,188,180158,281273,88529116.09054771,137512784.84244993,100,810,1,29597,3580,26017,415,"{2: 14, 1: 20, 0: 35}","{(1, 2): [20, 14], (0, 2): [35, 14]}",180,180,1.0,91342.86281522155,91342.86281522155,507.46034897345305,True,Success,False,True,False
416,385,187,180158,281273,88529116.09054771,137512784.84244993,100,811,0,30117,3730,26387,403,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
416,385,186,180158,281273,88529116.09054771,137512784.84244993,100,812,0,31579,3968,27611,408,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
416,385,186,180158,281273,88529116.09054771,137512784.84244993,100,813,0,32193,4173,28020,411,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
416,385,186,180158,281273,88529116.09054771,137512784.84244993,100,814,0,33035,4388,28647,391,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
416,385,186,180158,281273,88529116.09054771,137512784.84244993,100,815,0,33679,4618,29061,388,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
416,385,186,180158,281273,88529116.09054771,137512784.84244993,100,816,0,34644,4825,29819,409,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
417,386,187,180240,281355,88610787.58586504,137594456.33776724,100,817,1,34562,4779,29783,416,"{1: 77, 0: 38}","{(0, 1): [38, 77]}",82,82,1.0,81671.49531731836,81671.49531731836,995.9938453331507,True,Success,False,False,False
417,386,187,180240,281355,88610787.58586504,137594456.33776724,100,818,0,34562,4779,29783,412,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
418,387,188,180627,282014,88688620.56510313,137726993.63316235,100,819,1,33903,4610,29293,417,"{4: 42, 0: 62, 2: 67, 3: 1, 1: 24}","{(2, 4): [67, 48, 42], (3, 0): [1, 11, 28, 62], (3, 2): [1, 0, 67], (3, 4): [1, 40, 42], (1, 0): [24, 28, 62], (1, 2): [24, 31, 67], (1, 4): [24, 19, 8, 42]}",659,387,0.5872534142640364,132537.2953950914,77832.97923808859,118.1077074933059,True,Success,False,False,False
418,387,188,180627,282014,88688620.56510313,137726993.63316235,100,820,0,34421,4786,29635,382,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
419,388,189,180782,282190,88770031.20269328,137819434.09907117,100,821,1,34245,4694,29551,418,"{2: 4, 1: 2, 0: 29}","{(0, 1): [29, 4, 2], (0, 2): [29, 4]}",176,155,0.8806818181818182,92440.46590882717,81410.6375901603,462.56044085318354,True,Success,True,True,False
420,389,190,181216,282846,88894659.79102099,138007812.79479232,100,822,1,33589,4442,29147,419,"{5: 49, 3: 39, 4: 46, 1: 81, 2: 82, 0: 95}","{(1, 4): [81, 25, 46], (1, 5): [81, 49], (2, 3): [82, 58, 39], (0, 1): [95, 27, 54, 81], (0, 3): [95, 64, 23, 39], (0, 4): [95, 22, 46]}",656,434,0.6615853658536586,188378.6957211472,124628.5883277102,189.9826041580948,True,Success,False,False,False
420,389,190,181216,282846,88894659.79102099,138007812.79479232,100,823,0,33589,4442,29147,405,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
421,390,191,182082,284215,89703337.13096134,139286195.33333546,100,824,1,32220,4099,28121,420,"{0: 67, 2: 0, 1: 8, 4: 48, 7: 97, 3: 83, 8: 94, 6: 23, 5: 14}","{(4, 1): [48, 19, 8], (4, 2): [48, 67, 0], (7, 0): [97, 67], (7, 4): [97, 47, 48], (3, 0): [83, 35, 67], (3, 1): [83, 35, 67, 8], (3, 2): [83, 0], (3, 4): [83, 94, 48], (8, 7): [94, 9, 97], (6, 1): [23, 2, 26, 8], (6, 4): [23, 31, 48], (6, 7): [23, 13, 97], (6, 8): [23, 30, 94], (5, 3): [14, 66, 83], (5, 7): [14, 10, 97]}",1369,866,0.6325785244704164,1278382.5385431275,808677.3399403568,590.70660331655,True,Success,False,False,False
421,390,191,182082,284215,89703337.13096134,139286195.33333546,100,825,0,32436,4203,28233,406,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
422,391,192,182862,285529,89953696.13442884,139707953.96225378,100,826,1,31122,3886,27236,421,"{6: 74, 1: 15, 5: 44, 2: 47, 7: 73, 4: 89, 3: 28, 0: 20}","{(5, 1): [44, 3, 15], (5, 6): [44, 3, 47, 74], (2, 5): [47, 3, 44], (7, 2): [73, 17, 47], (7, 6): [73, 54, 74], (4, 1): [89, 20, 15], (4, 5): [89, 65, 44], (4, 6): [89, 7, 54, 74], (3, 2): [28, 48, 47], (3, 5): [28, 34, 44], (3, 7): [28, 48, 14, 73], (0, 3): [20, 16, 58, 28], (0, 5): [20, 44]}",1314,780,0.593607305936073,421758.62891833135,250359.00346750263,190.53196610921052,True,Success,False,False,False
423,392,193,183667,286702,90108653.28422812,139933748.666247,100,827,1,29949,3631,26318,422,"{4: 94, 2: 0, 5: 29, 6: 88, 1: 92, 0: 50, 3: 66}","{(2, 4): [0, 94], (5, 2): [29, 0], (5, 4): [29, 94], (6, 2): [88, 53, 0], (6, 4): [88, 94], (6, 5): [88, 94, 29], (1, 4): [92, 94], (0, 1): [50, 92], (0, 4): [50, 0, 94], (0, 5): [50, 0, 29], (0, 6): [50, 41, 88], (3, 0): [66, 61, 79, 50], (3, 1): [66, 57, 92], (3, 2): [66, 1, 0], (3, 4): [66, 14, 94], (3, 5): [66, 29], (3, 6): [66, 40, 58, 88]}",1173,805,0.6862745098039216,225794.7039932315,154957.14979927652,132.10328201131844,True,Success,False,False,False
423,392,192,183667,286702,90108653.28422812,139933748.666247,100,828,0,31207,3957,27250,380,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
423,392,191,183667,286702,90108653.28422812,139933748.666247,100,829,0,32773,4218,28555,389,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
423,392,190,183667,286702,90108653.28422812,139933748.666247,100,830,0,33522,4416,29106,375,{},{},0,0,0.0,0.0,0.0,0.0,False,Leave Event,True,True,False
424,393,191,184307,287869,90805859.16179836,141205060.008629,100,831,1,32355,4144,28211,423,"{2: 21, 5: 30, 6: 38, 0: 45, 4: 84, 3: 57, 1: 31}","{(6, 5): [38, 85, 30], (0, 2): [45, 74, 82, 21], (0, 5): [45, 3, 23, 30], (0, 6): [45, 77, 38], (4, 0): [84, 20, 64, 45], (4, 2): [84, 50, 21], (3, 0): [57, 77, 45], (3, 5): [57, 47, 30], (3, 6): [57, 44, 38], (1, 2): [31, 51, 57, 21], (1, 6): [31, 90, 38]}",1167,640,0.5484147386461011,1271311.3423819933,697205.8775702447,597.4343423909553,True,Success,False,False,False
425,394,192,185182,289311,91480986.69966665,142317670.19103596,100,832,1,30913,3839,27074,424,"{3: 10, 8: 13, 6: 80, 2: 7, 0: 42, 7: 68, 4: 97, 1: 98, 5: 64}","{(6, 3): [80, 10], (6, 8): [80, 17, 13], (2, 6): [7, 54, 80], (0, 2): [42, 2, 7], (0, 6): [42, 10, 80], (0, 8): [42, 8, 98, 13], (4, 3): [97, 10], (1, 0): [98, 32, 42], (1, 3): [98, 10], (1, 4): [98, 34, 97], (5, 0): [64, 3, 47, 42], (5, 2): [64, 7], (5, 4): [64, 90, 44, 97], (5, 6): [64, 60, 80], (5, 7): [64, 55, 47, 68], (5, 8): [64, 60, 13]}",1442,875,0.6067961165048543,1112610.1824069505,675127.5378682952,468.1883064273892,True,Success,False,False,False
